,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
106,2. J,21,Male,Non-English,1,buzzing,0.7385005340038333
107,2. J,21,Male,Non-English,1,and,0.5694148500042502
108,2. J,21,Male,Non-English,1,"buzzing,",0.5857144960027654
109,2. J,21,Male,Non-English,1,without,0.5964903749991208
110,2. J,21,Male,Non-English,1,its,0.4902993380019325
111,2. J,21,Male,Non-English,1,meaning,0.5823030700048548
112,2. J,21,Male,Non-English,1,something.,1.6814126559984288
113,2. J,21,Male,Non-English,1,If,0.7932147530009388
114,2. J,21,Male,Non-English,1,there’s,0.5038985750070424
115,2. J,21,Male,Non-English,1,a,0.5218564800015884
116,2. J,21,Male,Non-English,1,"buzzing-noise,",0.5806131659992388
117,2. J,21,Male,Non-English,1,somebody’s,0.4685831969982246
118,2. J,21,Male,Non-English,1,making,0.5844568370011984
119,2. J,21,Male,Non-English,1,a,0.696026236997568
120,2. J,21,Male,Non-English,1,"buzzing-noise,",0.6728888930010726
121,2. J,21,Male,Non-English,1,and,0.5067116519931005
122,2. J,21,Male,Non-English,1,the,0.5410151800024323
123,2. J,21,Male,Non-English,1,only,0.478326255994034
124,2. J,21,Male,Non-English,1,reason,0.5737791300052777
125,2. J,21,Male,Non-English,1,for,0.53793367799517
126,2. J,21,Male,Non-English,1,making,0.4571556079972652
127,2. J,21,Male,Non-English,1,a,0.46126392000587657
128,2. J,21,Male,Non-English,1,buzzing-noise,0.4829828700021608
129,2. J,21,Male,Non-English,1,that,0.48732865499914624
130,2. J,21,Male,Non-English,1,I,0.5083013190014753
131,2. J,21,Male,Non-English,1,know,0.5389591909988667
132,2. J,21,Male,Non-English,1,of,0.692270275001647
133,2. J,21,Male,Non-English,1,is,0.7190157530058059
134,2. J,21,Male,Non-English,1,because,0.6572952390051796
135,2. J,21,Male,Non-English,1,you’re,0.6039539979974506
136,2. J,21,Male,Non-English,1,a,0.6431684700000915
137,2. J,21,Male,Non-English,1,bee.,0.6383936400015955
