,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
99,2. Anna,21,Female,Non-English,1,don’t,0.28165443200123264
100,2. Anna,21,Female,Non-English,1,get,0.25314077800067025
101,2. Anna,21,Female,Non-English,1,a,0.3017699249976431
102,2. Anna,21,Female,Non-English,1,buzzing-noise,0.31780472999889753
103,2. Anna,21,Female,Non-English,1,like,0.287119499000255
104,2. Anna,21,Female,Non-English,1,"that,",0.3106315879995236
105,2. Anna,21,Female,Non-English,1,just,0.2532812509998621
106,2. Anna,21,Female,Non-English,1,buzzing,0.26904497599753086
107,2. Anna,21,Female,Non-English,1,and,0.34421615899918834
108,2. Anna,21,Female,Non-English,1,"buzzing,",0.32191089400294004
109,2. Anna,21,Female,Non-English,1,without,0.31299361100172973
110,2. Anna,21,Female,Non-English,1,its,0.3478005260003556
111,2. Anna,21,Female,Non-English,1,meaning,0.31999726600042777
112,2. Anna,21,Female,Non-English,1,something.,0.2870427009984269
113,2. Anna,21,Female,Non-English,1,If,0.4131136570031231
114,2. Anna,21,Female,Non-English,1,there’s,0.4477286030014511
115,2. Anna,21,Female,Non-English,1,a,0.2753141110006254
116,2. Anna,21,Female,Non-English,1,"buzzing-noise,",0.34790624599918374
117,2. Anna,21,Female,Non-English,1,somebody’s,0.29181849799715565
118,2. Anna,21,Female,Non-English,1,making,0.32266234700000496
119,2. Anna,21,Female,Non-English,1,a,0.3777123859981657
120,2. Anna,21,Female,Non-English,1,"buzzing-noise,",0.2836639740016835
121,2. Anna,21,Female,Non-English,1,and,0.30819270799838705
122,2. Anna,21,Female,Non-English,1,the,0.2735583149988088
123,2. Anna,21,Female,Non-English,1,only,0.2807300540007418
124,2. Anna,21,Female,Non-English,1,reason,0.306341491999774
125,2. Anna,21,Female,Non-English,1,for,0.29542486799982726
126,2. Anna,21,Female,Non-English,1,making,0.2676628030021675
127,2. Anna,21,Female,Non-English,1,a,0.3155524409994541
128,2. Anna,21,Female,Non-English,1,buzzing-noise,0.35208716499982984
129,2. Anna,21,Female,Non-English,1,that,0.30020314099965617
130,2. Anna,21,Female,Non-English,1,I,0.2824911030002113
131,2. Anna,21,Female,Non-English,1,know,0.32280636799987406
132,2. Anna,21,Female,Non-English,1,of,0.29273612600081833
133,2. Anna,21,Female,Non-English,1,is,0.25567077199957566
134,2. Anna,21,Female,Non-English,1,because,0.33413358599864296
135,2. Anna,21,Female,Non-English,1,you’re,0.28731136500209686
136,2. Anna,21,Female,Non-English,1,a,0.31642811200072174
137,2. Anna,21,Female,Non-English,1,bee.,0.3060530650000146
138,2. Anna,21,Female,Non-English,1,Then,0.3660876609974366
139,2. Anna,21,Female,Non-English,1,he,0.2961426729998493
140,2. Anna,21,Female,Non-English,1,thought,0.29424694199769874
141,2. Anna,21,Female,Non-English,1,another,0.28845329500109074
142,2. Anna,21,Female,Non-English,1,long,0.30019472999993013
143,2. Anna,21,Female,Non-English,1,"time,",0.3140749459998915
144,2. Anna,21,Female,Non-English,1,and,0.310420272002375
145,2. Anna,21,Female,Non-English,1,said:,0.29292669499773183
146,2. Anna,21,Female,Non-English,1,‘And,0.3540160720003769
147,2. Anna,21,Female,Non-English,1,the,0.3148741549994156
148,2. Anna,21,Female,Non-English,1,only,0.32059512499836273
149,2. Anna,21,Female,Non-English,1,reason,0.2716326449990447
150,2. Anna,21,Female,Non-English,1,for,0.34531051500016474
151,2. Anna,21,Female,Non-English,1,being,0.2845797230002063
152,2. Anna,21,Female,Non-English,1,a,0.2820388580003055
153,2. Anna,21,Female,Non-English,1,bee,0.27138974600165966
154,2. Anna,21,Female,Non-English,1,that,0.300260394000361
155,2. Anna,21,Female,Non-English,1,I,0.30244293899886543
156,2. Anna,21,Female,Non-English,1,know,0.3560287439977401
157,2. Anna,21,Female,Non-English,1,of,0.2929531980007596
158,2. Anna,21,Female,Non-English,1,is,0.3305810689998907
159,2. Anna,21,Female,Non-English,1,making,0.26796940700296545
160,2. Anna,21,Female,Non-English,1,honey.’,0.30006802000207244
161,2. Anna,21,Female,Non-English,1,And,0.3509015689996886
162,2. Anna,21,Female,Non-English,1,then,0.3293167949996132
163,2. Anna,21,Female,Non-English,1,he,0.2925742799998261
164,2. Anna,21,Female,Non-English,1,got,0.34967309499916155
165,2. Anna,21,Female,Non-English,1,"up,",0.2829678910020448
166,2. Anna,21,Female,Non-English,1,and,0.32682474999819533
167,2. Anna,21,Female,Non-English,1,said:,0.29797486499955994
168,2. Anna,21,Female,Non-English,1,‘And,0.32391296599962516
169,2. Anna,21,Female,Non-English,1,the,0.31648040800064337
170,2. Anna,21,Female,Non-English,1,only,0.25481174000015017
171,2. Anna,21,Female,Non-English,1,reason,0.3140473880011996
172,2. Anna,21,Female,Non-English,1,for,0.2874917600020126
173,2. Anna,21,Female,Non-English,1,making,0.2629775300010806
174,2. Anna,21,Female,Non-English,1,honey,0.28930554700127686
175,2. Anna,21,Female,Non-English,1,is,0.3037989309996192
176,2. Anna,21,Female,Non-English,1,so,0.3025094459990214
177,2. Anna,21,Female,Non-English,1,as,0.27493856599903665
178,2. Anna,21,Female,Non-English,1,I,0.3310504149994813
179,2. Anna,21,Female,Non-English,1,can,0.2903117989990278
180,2. Anna,21,Female,Non-English,1,eat,0.2974522149997938
181,2. Anna,21,Female,Non-English,1,it.’,0.29546715800097445
182,2. Anna,21,Female,Non-English,1,So,0.3696458780032117
183,2. Anna,21,Female,Non-English,1,he,0.30278438800087315
184,2. Anna,21,Female,Non-English,1,began,0.3302367280011822
185,2. Anna,21,Female,Non-English,1,to,0.3019791940023424
186,2. Anna,21,Female,Non-English,1,climb,0.3146227719989838
187,2. Anna,21,Female,Non-English,1,the,0.32402162400103407
188,2. Anna,21,Female,Non-English,1,tree.,0.29208260599989444
