,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
0,5-02,24,Male,Non-English,2,Once,0.38778037999986736
1,5-02,24,Male,Non-English,2,upon,0.25478034200000366
2,5-02,24,Male,Non-English,2,a,0.24371635800002878
3,5-02,24,Male,Non-English,2,"time,",0.23752858800003196
4,5-02,24,Male,Non-English,2,a,0.200835780000034
5,5-02,24,Male,Non-English,2,very,0.37234387099988453
6,5-02,24,Male,Non-English,2,long,0.15885832300000402
7,5-02,24,Male,Non-English,2,time,0.15569954600005076
8,5-02,24,Male,Non-English,2,ago,0.3651740200000404
9,5-02,24,Male,Non-English,2,"now,",0.26318813000011687
10,5-02,24,Male,Non-English,2,about,0.23973378100004084
11,5-02,24,Male,Non-English,2,last,0.25068881199990756
12,5-02,24,Male,Non-English,2,"Friday,",0.459170137000001
13,5-02,24,Male,Non-English,2,Winnie-the-Pooh,0.6456878479998522
14,5-02,24,Male,Non-English,2,lived,0.28175057599992215
15,5-02,24,Male,Non-English,2,in,0.2530141789998197
16,5-02,24,Male,Non-English,2,a,0.18240999999989072
17,5-02,24,Male,Non-English,2,forest,0.351871951000021
18,5-02,24,Male,Non-English,2,all,0.1986663560001034
19,5-02,24,Male,Non-English,2,by,0.16927978400008215
20,5-02,24,Male,Non-English,2,himself,0.22302553300005457
21,5-02,24,Male,Non-English,2,under,0.3754619139999704
22,5-02,24,Male,Non-English,2,the,0.2318691980001404
23,5-02,24,Male,Non-English,2,name,0.19131374300013704
24,5-02,24,Male,Non-English,2,of,0.3598992519998774
25,5-02,24,Male,Non-English,2,Sanders.,0.19527818200003821
26,5-02,24,Male,Non-English,2,One,0.1821576320000986
27,5-02,24,Male,Non-English,2,day,0.5549681029999647
28,5-02,24,Male,Non-English,2,when,0.19972409499996502
29,5-02,24,Male,Non-English,2,he,0.19814940400010528
30,5-02,24,Male,Non-English,2,was,0.2161225770000783
31,5-02,24,Male,Non-English,2,out,0.21102939799993692
32,5-02,24,Male,Non-English,2,"walking,",0.24290134800003216
33,5-02,24,Male,Non-English,2,he,0.44121429400001944
34,5-02,24,Male,Non-English,2,came,0.19359275900001194
35,5-02,24,Male,Non-English,2,to,0.19095689000005223
36,5-02,24,Male,Non-English,2,an,0.1952726120000534
37,5-02,24,Male,Non-English,2,open,0.1776750730000458
38,5-02,24,Male,Non-English,2,place,0.23553388300001643
39,5-02,24,Male,Non-English,2,in,0.26756569200006197
40,5-02,24,Male,Non-English,2,the,0.47440814900005535
41,5-02,24,Male,Non-English,2,middle,0.2425498529999004
42,5-02,24,Male,Non-English,2,of,0.3153652290000082
43,5-02,24,Male,Non-English,2,the,0.14823281200006022
