,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
102,Jishuo,20,Male,Non English,2,buzzing-noise,0.41988555900752544
103,Jishuo,20,Male,Non English,2,like,0.4097566409618594
104,Jishuo,20,Male,Non English,2,"that,",0.42512815998634323
105,Jishuo,20,Male,Non English,2,just,0.42369836795842275
106,Jishuo,20,Male,Non English,2,buzzing,0.38695428299251944
107,Jishuo,20,Male,Non English,2,and,0.4000572790391743
108,Jishuo,20,Male,Non English,2,"buzzing,",0.4668760939966887
109,Jishuo,20,Male,Non English,2,without,0.4698212429648265
110,Jishuo,20,Male,Non English,2,its,0.5159579089959152
111,Jishuo,20,Male,Non English,2,meaning,0.5226827010046691
112,Jishuo,20,Male,Non English,2,something.,0.48293776100035757
113,Jishuo,20,Male,Non English,2,If,0.4789239630335942
114,Jishuo,20,Male,Non English,2,there’s,0.4455812959931791
115,Jishuo,20,Male,Non English,2,a,0.4357378749991767
116,Jishuo,20,Male,Non English,2,"buzzing-noise,",0.619253478012979
117,Jishuo,20,Male,Non English,2,somebody’s,0.4221145110204816
118,Jishuo,20,Male,Non English,2,making,0.4533837240305729
119,Jishuo,20,Male,Non English,2,a,0.4620250799925998
120,Jishuo,20,Male,Non English,2,"buzzing-noise,",0.43361126095987856
121,Jishuo,20,Male,Non English,2,and,0.5128597830189392
122,Jishuo,20,Male,Non English,2,the,0.42294762999517843
123,Jishuo,20,Male,Non English,2,only,0.5156009650090709
124,Jishuo,20,Male,Non English,2,reason,0.47028657904593274
125,Jishuo,20,Male,Non English,2,for,0.5384363270131871
126,Jishuo,20,Male,Non English,2,making,0.4963481309823692
127,Jishuo,20,Male,Non English,2,a,0.48648002301342785
128,Jishuo,20,Male,Non English,2,buzzing-noise,0.5392369009787217
129,Jishuo,20,Male,Non English,2,that,0.6755060389987193
130,Jishuo,20,Male,Non English,2,I,0.5062688080361113
131,Jishuo,20,Male,Non English,2,know,0.4499981499975547
132,Jishuo,20,Male,Non English,2,of,0.46121782396221533
133,Jishuo,20,Male,Non English,2,is,0.46670879097655416
134,Jishuo,20,Male,Non English,2,because,0.46148261398775503
135,Jishuo,20,Male,Non English,2,you’re,0.5309336790232919
136,Jishuo,20,Male,Non English,2,a,0.48257344000739977
137,Jishuo,20,Male,Non English,2,bee.,0.48873172904131934
138,Jishuo,20,Male,Non English,2,Then,0.46166513802018017
139,Jishuo,20,Male,Non English,2,he,0.4774834429845214
140,Jishuo,20,Male,Non English,2,thought,0.39695368701359257
141,Jishuo,20,Male,Non English,2,another,0.41812329296953976
142,Jishuo,20,Male,Non English,2,long,0.37443512404570356
143,Jishuo,20,Male,Non English,2,"time,",0.5963008989929222
144,Jishuo,20,Male,Non English,2,and,0.36943826399510726
145,Jishuo,20,Male,Non English,2,said:,0.4893095539882779
146,Jishuo,20,Male,Non English,2,‘And,0.3568071890040301
147,Jishuo,20,Male,Non English,2,the,0.3786958509590477
148,Jishuo,20,Male,Non English,2,only,0.4512045650044456
149,Jishuo,20,Male,Non English,2,reason,0.7067821280215867
150,Jishuo,20,Male,Non English,2,for,0.38832509802887216
151,Jishuo,20,Male,Non English,2,being,0.5059271889622323
152,Jishuo,20,Male,Non English,2,a,0.409615168988239
153,Jishuo,20,Male,Non English,2,bee,0.44343509402824566
154,Jishuo,20,Male,Non English,2,that,0.5801930979941972
155,Jishuo,20,Male,Non English,2,I,0.42766769701847807
156,Jishuo,20,Male,Non English,2,know,0.5357826700201258
157,Jishuo,20,Male,Non English,2,of,0.48258834099397063
158,Jishuo,20,Male,Non English,2,is,0.4728001769981347
159,Jishuo,20,Male,Non English,2,making,0.4871117199654691
160,Jishuo,20,Male,Non English,2,juice.,0.47576402401318774
161,Jishuo,20,Male,Non English,2,’And,0.6923249319661409
162,Jishuo,20,Male,Non English,2,then,0.7611530310241506
163,Jishuo,20,Male,Non English,2,he,0.5165678440243937
164,Jishuo,20,Male,Non English,2,got,0.5127392169670202
165,Jishuo,20,Male,Non English,2,"up,",0.5385020099929534
166,Jishuo,20,Male,Non English,2,and,0.49536791996797547
167,Jishuo,20,Male,Non English,2,said:,0.47632297698874027
168,Jishuo,20,Male,Non English,2,‘And,0.5425185260246508
169,Jishuo,20,Male,Non English,2,the,0.5439893059665337
