,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
106,Søren,22,Male,Non-English,2,buzzing,0.4394745319732465
107,Søren,22,Male,Non-English,2,and,0.43460096803028136
108,Søren,22,Male,Non-English,2,"buzzing,",0.3811202379874885
109,Søren,22,Male,Non-English,2,without,0.3931814300012775
110,Søren,22,Male,Non-English,2,its,0.35543312900699675
111,Søren,22,Male,Non-English,2,meaning,0.35853302699979395
112,Søren,22,Male,Non-English,2,something.,0.4328150600194931
113,Søren,22,Male,Non-English,2,"
If",0.6172778359614313
114,Søren,22,Male,Non-English,2,there’s,0.44261060800636187
115,Søren,22,Male,Non-English,2,a,0.43473090598126873
116,Søren,22,Male,Non-English,2,"buzzing-noise,",0.5375238489941694
117,Søren,22,Male,Non-English,2,somebody’s,0.3722699179779738
118,Søren,22,Male,Non-English,2,making,0.4490154350060038
119,Søren,22,Male,Non-English,2,a,0.422450651996769
120,Søren,22,Male,Non-English,2,"buzzing-noise,",0.40859540400560945
121,Søren,22,Male,Non-English,2,and,0.42535077198408544
122,Søren,22,Male,Non-English,2,the,0.45533343899296597
123,Søren,22,Male,Non-English,2,only,0.3929050199803896
124,Søren,22,Male,Non-English,2,reason,0.3630483890301548
125,Søren,22,Male,Non-English,2,for,0.36431706399889663
126,Søren,22,Male,Non-English,2,making,0.34292009798809886
127,Søren,22,Male,Non-English,2,a,0.3365978159708902
128,Søren,22,Male,Non-English,2,buzzing-noise,0.35325216298224404
129,Søren,22,Male,Non-English,2,that,0.4188688779831864
130,Søren,22,Male,Non-English,2,I,0.4553258609957993
131,Søren,22,Male,Non-English,2,know,0.3702246359898709
132,Søren,22,Male,Non-English,2,of,0.5368358889827505
133,Søren,22,Male,Non-English,2,is,0.3882214609766379
134,Søren,22,Male,Non-English,2,because,0.5090600610128604
135,Søren,22,Male,Non-English,2,you’re,0.3554128700052388
136,Søren,22,Male,Non-English,2,a,0.3082841200521216
137,Søren,22,Male,Non-English,2,bee.,0.45086517301388085
138,Søren,22,Male,Non-English,2,"
Then",0.6214659620309249
