,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
91,Veronika Juhasz,21,Female,Non English,2,said,0.4381276060012169
92,Veronika Juhasz,21,Female,Non English,2,to,0.4592908450285904
93,Veronika Juhasz,21,Female,Non English,2,himself:,0.49968427000567317
94,Veronika Juhasz,21,Female,Non English,2,That,0.9487151890061796
95,Veronika Juhasz,21,Female,Non English,2,buzzing-noise,0.5247115439851768
96,Veronika Juhasz,21,Female,Non English,2,means,0.41117681498872116
97,Veronika Juhasz,21,Female,Non English,2,something.,0.4256803370080888
98,Veronika Juhasz,21,Female,Non English,2,You,1.0628887430066243
99,Veronika Juhasz,21,Female,Non English,2,don’t,0.7290395210147835
100,Veronika Juhasz,21,Female,Non English,2,get,0.42818985698977485
101,Veronika Juhasz,21,Female,Non English,2,a,0.38394686399260536
102,Veronika Juhasz,21,Female,Non English,2,buzzing-noise,0.5235986899933778
103,Veronika Juhasz,21,Female,Non English,2,like,0.6179539099684916
104,Veronika Juhasz,21,Female,Non English,2,"that,",0.4242106970050372
105,Veronika Juhasz,21,Female,Non English,2,just,0.7311662649735808
106,Veronika Juhasz,21,Female,Non English,2,buzzing,0.6485220679896884
107,Veronika Juhasz,21,Female,Non English,2,and,0.5507334299618378
108,Veronika Juhasz,21,Female,Non English,2,"buzzing,",0.4098237350117415
109,Veronika Juhasz,21,Female,Non English,2,without,0.44173061405308545
110,Veronika Juhasz,21,Female,Non English,2,its,0.4052414619945921
111,Veronika Juhasz,21,Female,Non English,2,meaning,0.47466225700918585
112,Veronika Juhasz,21,Female,Non English,2,something.,0.7089989180094562
113,Veronika Juhasz,21,Female,Non English,2,If,0.6492000260041095
114,Veronika Juhasz,21,Female,Non English,2,there’s,0.6283898960100487
115,Veronika Juhasz,21,Female,Non English,2,a,0.6555857210187241
116,Veronika Juhasz,21,Female,Non English,2,"buzzing-noise,",0.6401536969933659
117,Veronika Juhasz,21,Female,Non English,2,somebody’s,0.5500724280136637
118,Veronika Juhasz,21,Female,Non English,2,making,0.45862047001719475
119,Veronika Juhasz,21,Female,Non English,2,a,0.443964859994594
120,Veronika Juhasz,21,Female,Non English,2,"buzzing-noise,",0.4919001550297253
121,Veronika Juhasz,21,Female,Non English,2,and,0.438895255967509
122,Veronika Juhasz,21,Female,Non English,2,the,0.4072960890480317
123,Veronika Juhasz,21,Female,Non English,2,only,0.3347227679914795
124,Veronika Juhasz,21,Female,Non English,2,reason,0.3614869230077602
125,Veronika Juhasz,21,Female,Non English,2,for,0.3395979630295187
126,Veronika Juhasz,21,Female,Non English,2,making,0.3364265270065516
127,Veronika Juhasz,21,Female,Non English,2,a,0.3560711779864505
128,Veronika Juhasz,21,Female,Non English,2,buzzing-noise,0.4593909490504302
129,Veronika Juhasz,21,Female,Non English,2,that,0.4274306270526722
130,Veronika Juhasz,21,Female,Non English,2,I,0.3879336790414527
131,Veronika Juhasz,21,Female,Non English,2,know,0.4511439459747635
132,Veronika Juhasz,21,Female,Non English,2,of,0.42325405101291835
133,Veronika Juhasz,21,Female,Non English,2,is,0.33925371296936646
134,Veronika Juhasz,21,Female,Non English,2,because,0.31653364503290504
135,Veronika Juhasz,21,Female,Non English,2,you’re,0.3615510409581475
136,Veronika Juhasz,21,Female,Non English,2,a,0.3880611269851215
137,Veronika Juhasz,21,Female,Non English,2,bee.,0.7634634470450692
138,Veronika Juhasz,21,Female,Non English,2,Then,0.44590224302373827
139,Veronika Juhasz,21,Female,Non English,2,he,0.42365333304041997
140,Veronika Juhasz,21,Female,Non English,2,thought,0.43589194503147155
141,Veronika Juhasz,21,Female,Non English,2,another,0.4731860059546307
142,Veronika Juhasz,21,Female,Non English,2,long,0.4812863330007531
143,Veronika Juhasz,21,Female,Non English,2,"time,",0.46174063300713897
144,Veronika Juhasz,21,Female,Non English,2,and,0.5782889000256546
145,Veronika Juhasz,21,Female,Non English,2,said:,0.46401709999190643
146,Veronika Juhasz,21,Female,Non English,2,‘And,0.42598761804401875
147,Veronika Juhasz,21,Female,Non English,2,the,0.4548299690359272
148,Veronika Juhasz,21,Female,Non English,2,only,0.44250237802043557
149,Veronika Juhasz,21,Female,Non English,2,reason,0.5482297990238294
150,Veronika Juhasz,21,Female,Non English,2,for,0.5061014560051262
151,Veronika Juhasz,21,Female,Non English,2,being,0.4963125310023315
152,Veronika Juhasz,21,Female,Non English,2,a,0.4487691399990581
153,Veronika Juhasz,21,Female,Non English,2,bee,0.44926678598858416
154,Veronika Juhasz,21,Female,Non English,2,that,0.4978749949950725
155,Veronika Juhasz,21,Female,Non English,2,I,0.5296504719881341
156,Veronika Juhasz,21,Female,Non English,2,know,0.5258303380105644
157,Veronika Juhasz,21,Female,Non English,2,of,0.5450929399812594
158,Veronika Juhasz,21,Female,Non English,2,is,0.5225691460072994
159,Veronika Juhasz,21,Female,Non English,2,making,0.5806887550279498
160,Veronika Juhasz,21,Female,Non English,2,juice.,0.948848026979249
161,Veronika Juhasz,21,Female,Non English,2,’And,0.9954497569706291
162,Veronika Juhasz,21,Female,Non English,2,then,0.528681528987363
163,Veronika Juhasz,21,Female,Non English,2,he,0.5708956180023961
164,Veronika Juhasz,21,Female,Non English,2,got,0.5090035289758816
165,Veronika Juhasz,21,Female,Non English,2,"up,",0.8168953320127912
166,Veronika Juhasz,21,Female,Non English,2,and,0.5632869540131651
167,Veronika Juhasz,21,Female,Non English,2,said:,0.802188539004419
168,Veronika Juhasz,21,Female,Non English,2,‘And,0.5570386539911851
169,Veronika Juhasz,21,Female,Non English,2,the,0.4903729800134897
170,Veronika Juhasz,21,Female,Non English,2,only,0.4313518169801682
171,Veronika Juhasz,21,Female,Non English,2,reason,0.46823725797003135
172,Veronika Juhasz,21,Female,Non English,2,for,0.4675191210117191
173,Veronika Juhasz,21,Female,Non English,2,making,0.4371418310329318
174,Veronika Juhasz,21,Female,Non English,2,honey,0.46587089402601123
175,Veronika Juhasz,21,Female,Non English,2,is,0.46085857902653515
176,Veronika Juhasz,21,Female,Non English,2,so,0.476092980010435
177,Veronika Juhasz,21,Female,Non English,2,as,0.4293312829686329
178,Veronika Juhasz,21,Female,Non English,2,I,0.5155090119806118
179,Veronika Juhasz,21,Female,Non English,2,can,0.4346535190124996
180,Veronika Juhasz,21,Female,Non English,2,eat,0.4919889390002936
181,Veronika Juhasz,21,Female,Non English,2,it.’,0.5015856010140851
182,Veronika Juhasz,21,Female,Non English,2,So,0.6734623410156928
183,Veronika Juhasz,21,Female,Non English,2,he,0.5569131930242293
184,Veronika Juhasz,21,Female,Non English,2,began,0.4867960899719037
185,Veronika Juhasz,21,Female,Non English,2,to,0.4557745899655856
186,Veronika Juhasz,21,Female,Non English,2,climb,0.5170996430097148
187,Veronika Juhasz,21,Female,Non English,2,the,0.5070143670309335
188,Veronika Juhasz,21,Female,Non English,2,tree.,0.45436826202785596
