,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
0,5-04,20,Male,Non-English,1,Once,0.4902174570001989
1,5-04,20,Male,Non-English,1,upon,0.30716936299995723
2,5-04,20,Male,Non-English,1,a,0.3380345369996576
3,5-04,20,Male,Non-English,1,"time,",0.3264345749998938
4,5-04,20,Male,Non-English,1,a,0.4300108399997953
5,5-04,20,Male,Non-English,1,very,0.32170317500003875
6,5-04,20,Male,Non-English,1,long,0.33376223300001584
7,5-04,20,Male,Non-English,1,time,0.2899996609999107
8,5-04,20,Male,Non-English,1,ago,0.35477104699975825
9,5-04,20,Male,Non-English,1,"now,",0.33207509800013213
10,5-04,20,Male,Non-English,1,about,0.3624213059997601
11,5-04,20,Male,Non-English,1,last,0.3645708320000267
12,5-04,20,Male,Non-English,1,"Friday,",0.40837978800027486
13,5-04,20,Male,Non-English,1,Winnie-the-Pooh,0.5343967079998038
14,5-04,20,Male,Non-English,1,lived,0.3023181640000985
15,5-04,20,Male,Non-English,1,in,0.4287538329999734
16,5-04,20,Male,Non-English,1,a,0.43463227799975357
17,5-04,20,Male,Non-English,1,forest,0.362831923000158
18,5-04,20,Male,Non-English,1,all,0.31334267400006866
19,5-04,20,Male,Non-English,1,by,0.28481151100004354
20,5-04,20,Male,Non-English,1,himself,0.3677705479999531
21,5-04,20,Male,Non-English,1,under,0.24399889100004657
22,5-04,20,Male,Non-English,1,the,0.3327912279996781
23,5-04,20,Male,Non-English,1,name,0.30001630900005694
24,5-04,20,Male,Non-English,1,of,0.3051683020003111
25,5-04,20,Male,Non-English,1,Sanders.,0.2749753530001726
26,5-04,20,Male,Non-English,1,One,0.26556058200003463
27,5-04,20,Male,Non-English,1,day,0.30622350700014067
28,5-04,20,Male,Non-English,1,when,0.28392324900005406
29,5-04,20,Male,Non-English,1,he,0.3301224150000053
30,5-04,20,Male,Non-English,1,was,0.32761574300002394
31,5-04,20,Male,Non-English,1,out,0.33838280400004805
32,5-04,20,Male,Non-English,1,"walking,",0.3071429229999012
33,5-04,20,Male,Non-English,1,he,0.2803978349998033
34,5-04,20,Male,Non-English,1,came,0.28319413199960763
35,5-04,20,Male,Non-English,1,to,0.2422265850000258
36,5-04,20,Male,Non-English,1,an,0.2204601050002566
37,5-04,20,Male,Non-English,1,open,0.23190299999987474
38,5-04,20,Male,Non-English,1,place,0.26818337900022016
39,5-04,20,Male,Non-English,1,in,0.22807063799973548
40,5-04,20,Male,Non-English,1,the,0.2387318190003498
41,5-04,20,Male,Non-English,1,middle,0.26530322700000397
42,5-04,20,Male,Non-English,1,of,0.23670544099968538
43,5-04,20,Male,Non-English,1,the,0.28126355399990643
44,5-04,20,Male,Non-English,1,"forest,",0.32157256500022413
45,5-04,20,Male,Non-English,1,and,0.14275013099995704
46,5-04,20,Male,Non-English,1,in,0.34734066200007874
47,5-04,20,Male,Non-English,1,the,0.31584512700010237
48,5-04,20,Male,Non-English,1,middle,0.2792776060000506
49,5-04,20,Male,Non-English,1,of,0.17133376500032682
50,5-04,20,Male,Non-English,1,this,0.3115299520000008
51,5-04,20,Male,Non-English,1,place,0.2860284630000933
52,5-04,20,Male,Non-English,1,was,0.20117179499993654
53,5-04,20,Male,Non-English,1,a,0.1966202799999337
54,5-04,20,Male,Non-English,1,large,0.4548440869998558
55,5-04,20,Male,Non-English,1,"oak-tree,",0.2648929539996061
56,5-04,20,Male,Non-English,1,"and,",0.324343179999687
57,5-04,20,Male,Non-English,1,from,0.30180513100003736
58,5-04,20,Male,Non-English,1,the,0.2967280259999825
59,5-04,20,Male,Non-English,1,top,0.28169115900027464
60,5-04,20,Male,Non-English,1,of,0.30576125900006446
61,5-04,20,Male,Non-English,1,the,0.26787104699997144
62,5-04,20,Male,Non-English,1,"tree,",0.1956898620001084
63,5-04,20,Male,Non-English,1,there,0.1943397179998101
64,5-04,20,Male,Non-English,1,came,0.35048740299998826
65,5-04,20,Male,Non-English,1,a,0.26847903900034
66,5-04,20,Male,Non-English,1,loud,0.31449308299988843
67,5-04,20,Male,Non-English,1,buzzing-noise.,0.24565859499989529
68,5-04,20,Male,Non-English,1,Winnie-the-Pooh,0.19358492699984708
69,5-04,20,Male,Non-English,1,sat,0.560586530999899
70,5-04,20,Male,Non-English,1,down,0.37382285300009244
71,5-04,20,Male,Non-English,1,at,0.3900161419996948
72,5-04,20,Male,Non-English,1,the,0.3277319369999532
73,5-04,20,Male,Non-English,1,foot,0.35475845000019035
74,5-04,20,Male,Non-English,1,of,0.27549065699986386
75,5-04,20,Male,Non-English,1,the,0.23614194100036912
76,5-04,20,Male,Non-English,1,"tree,",0.2152724729999136
77,5-04,20,Male,Non-English,1,put,0.24002351699982682
78,5-04,20,Male,Non-English,1,his,0.28507159199989474
79,5-04,20,Male,Non-English,1,head,0.27841446900038136
80,5-04,20,Male,Non-English,1,between,0.3109876130001794
81,5-04,20,Male,Non-English,1,his,0.2675246890003109
82,5-04,20,Male,Non-English,1,"paws,",0.2792139240000324
83,5-04,20,Male,Non-English,1,and,0.2656579290000991
84,5-04,20,Male,Non-English,1,began,0.2698105089998535
85,5-04,20,Male,Non-English,1,to,0.30467443400038974
86,5-04,20,Male,Non-English,1,think.,0.23196737400030543
87,5-04,20,Male,Non-English,1,First,0.1488652460002413
88,5-04,20,Male,Non-English,1,of,0.4317461089999597
89,5-04,20,Male,Non-English,1,all,0.22823638399995616
90,5-04,20,Male,Non-English,1,he,0.24165779999975712
91,5-04,20,Male,Non-English,1,said,0.25919873100019686
92,5-04,20,Male,Non-English,1,to,0.27548071499995785
93,5-04,20,Male,Non-English,1,himself:,0.2784114840001166
94,5-04,20,Male,Non-English,1,That,0.3046077730000434
95,5-04,20,Male,Non-English,1,buzzing-noise,0.3735057300000335
96,5-04,20,Male,Non-English,1,means,0.41921872700004315
97,5-04,20,Male,Non-English,1,something.,0.35480669199978365
98,5-04,20,Male,Non-English,1,You,0.1539612019996639
99,5-04,20,Male,Non-English,1,don’t,0.3896227010000075
100,5-04,20,Male,Non-English,1,get,0.16325244600011501
101,5-04,20,Male,Non-English,1,a,0.37653269100019315
102,5-04,20,Male,Non-English,1,buzzing-noise,0.34378844100001515
103,5-04,20,Male,Non-English,1,like,0.26059427799964396
104,5-04,20,Male,Non-English,1,"that,",0.23466395800005557
105,5-04,20,Male,Non-English,1,just,0.2667406770001435
106,5-04,20,Male,Non-English,1,buzzing,0.2519957700001214
107,5-04,20,Male,Non-English,1,and,0.21789856600025814
108,5-04,20,Male,Non-English,1,"buzzing,",0.18063564099975338
109,5-04,20,Male,Non-English,1,without,0.23329307699987112
110,5-04,20,Male,Non-English,1,its,0.3802494729998216
111,5-04,20,Male,Non-English,1,meaning,0.29140958300013153
112,5-04,20,Male,Non-English,1,something.,0.24738465900009032
113,5-04,20,Male,Non-English,1,If,0.2770713620002425
114,5-04,20,Male,Non-English,1,there’s,0.28048693900018407
115,5-04,20,Male,Non-English,1,a,0.2090038450000975
116,5-04,20,Male,Non-English,1,"buzzing-noise,",0.1547981339999751
117,5-04,20,Male,Non-English,1,somebody’s,0.23035557799994422
118,5-04,20,Male,Non-English,1,making,0.4825247149997267
119,5-04,20,Male,Non-English,1,a,0.30712620099984633
120,5-04,20,Male,Non-English,1,"buzzing-noise,",0.21712755099997594
121,5-04,20,Male,Non-English,1,and,0.311945901999934
122,5-04,20,Male,Non-English,1,the,0.45087462299989056
123,5-04,20,Male,Non-English,1,only,0.19190454899990073
124,5-04,20,Male,Non-English,1,reason,0.20130580899967754
125,5-04,20,Male,Non-English,1,for,0.31254181899976174
126,5-04,20,Male,Non-English,1,making,0.2433900949999952
127,5-04,20,Male,Non-English,1,a,0.19769031500027268
128,5-04,20,Male,Non-English,1,buzzing-noise,0.18097975800037602
129,5-04,20,Male,Non-English,1,that,0.19787815900008354
130,5-04,20,Male,Non-English,1,I,0.1650471800003288
131,5-04,20,Male,Non-English,1,know,0.16670673399994484
132,5-04,20,Male,Non-English,1,of,0.2812384700000621
133,5-04,20,Male,Non-English,1,is,0.18891401500013671
134,5-04,20,Male,Non-English,1,because,0.1894627749998108
135,5-04,20,Male,Non-English,1,you’re,0.19977630999983376
136,5-04,20,Male,Non-English,1,a,0.2530765930000598
137,5-04,20,Male,Non-English,1,bee.,0.21415583099997093
138,5-04,20,Male,Non-English,1,Then,0.273791656999947
139,5-04,20,Male,Non-English,1,he,0.26100371000029554
140,5-04,20,Male,Non-English,1,thought,0.24405864199979987
141,5-04,20,Male,Non-English,1,another,0.29326517300023625
142,5-04,20,Male,Non-English,1,long,0.19582366500026183
143,5-04,20,Male,Non-English,1,"time,",0.25755823299959957
144,5-04,20,Male,Non-English,1,and,0.2990972560000955
145,5-04,20,Male,Non-English,1,said:,0.27949832800004515
146,5-04,20,Male,Non-English,1,‘And,0.2981722859999536
147,5-04,20,Male,Non-English,1,the,0.2570404130001407
148,5-04,20,Male,Non-English,1,only,0.23664587199982634
149,5-04,20,Male,Non-English,1,reason,0.22803136799984713
150,5-04,20,Male,Non-English,1,for,0.17096618699997634
151,5-04,20,Male,Non-English,1,being,0.2414656030000515
152,5-04,20,Male,Non-English,1,a,0.16615475299977334
153,5-04,20,Male,Non-English,1,bee,0.22411703799980387
154,5-04,20,Male,Non-English,1,that,0.23243928800002323
155,5-04,20,Male,Non-English,1,I,0.23555471100007708
156,5-04,20,Male,Non-English,1,know,0.348749601000236
157,5-04,20,Male,Non-English,1,of,0.27992668999968373
158,5-04,20,Male,Non-English,1,is,0.27403762699987055
159,5-04,20,Male,Non-English,1,making,0.31496246799997607
160,5-04,20,Male,Non-English,1,honey.’,0.3421087179999631
161,5-04,20,Male,Non-English,1,And,0.46183742599987454
162,5-04,20,Male,Non-English,1,then,0.41480381899964414
163,5-04,20,Male,Non-English,1,he,0.17906560999972498
164,5-04,20,Male,Non-English,1,got,0.21527093400027297
165,5-04,20,Male,Non-English,1,"up,",0.2777283969999189
166,5-04,20,Male,Non-English,1,and,0.2388417769998341
167,5-04,20,Male,Non-English,1,said:,0.22782086600000184
168,5-04,20,Male,Non-English,1,‘And,0.3724113979997128
169,5-04,20,Male,Non-English,1,the,0.1822944370001096
170,5-04,20,Male,Non-English,1,only,0.2855140130000109
171,5-04,20,Male,Non-English,1,reason,0.5433236040003067
172,5-04,20,Male,Non-English,1,for,0.38358749799999714
173,5-04,20,Male,Non-English,1,making,0.35872809300008157
174,5-04,20,Male,Non-English,1,honey,0.28775181000037264
175,5-04,20,Male,Non-English,1,is,0.17190846700032125
176,5-04,20,Male,Non-English,1,so,0.16794718600021952
177,5-04,20,Male,Non-English,1,as,0.26901858000019274
178,5-04,20,Male,Non-English,1,I,0.26756992899981924
179,5-04,20,Male,Non-English,1,can,0.28907734699987486
180,5-04,20,Male,Non-English,1,eat,0.26053085700004885
181,5-04,20,Male,Non-English,1,it.’,0.19046231900028943
182,5-04,20,Male,Non-English,1,So,0.20068004599988853
183,5-04,20,Male,Non-English,1,he,0.24211059900017062
184,5-04,20,Male,Non-English,1,began,0.2063814920002187
185,5-04,20,Male,Non-English,1,to,0.23601942000004783
186,5-04,20,Male,Non-English,1,climb,0.20310402900031477
187,5-04,20,Male,Non-English,1,the,0.24899004000008063
188,5-04,20,Male,Non-English,1,tree.,0.24795456500032742
