,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
106,5-06,19,Female,Non-English,2,buzzing,0.3248538349998853
107,5-06,19,Female,Non-English,2,and,0.31798027600007117
108,5-06,19,Female,Non-English,2,"buzzing,",0.34985762499991324
109,5-06,19,Female,Non-English,2,without,0.31709808200002954
110,5-06,19,Female,Non-English,2,its,0.3355250750000778
111,5-06,19,Female,Non-English,2,meaning,0.3390841279997403
112,5-06,19,Female,Non-English,2,something.,0.3706067670000266
113,5-06,19,Female,Non-English,2,If,0.25315413200041803
114,5-06,19,Female,Non-English,2,there’s,0.2993543239999781
115,5-06,19,Female,Non-English,2,a,0.29834708999987924
116,5-06,19,Female,Non-English,2,"buzzing-noise,",0.3040500500001144
117,5-06,19,Female,Non-English,2,somebody’s,0.40814979400011
118,5-06,19,Female,Non-English,2,making,0.2653592619999472
119,5-06,19,Female,Non-English,2,a,0.27111124800012476
120,5-06,19,Female,Non-English,2,"buzzing-noise,",0.28724707099991065
121,5-06,19,Female,Non-English,2,and,0.2655329350000102
122,5-06,19,Female,Non-English,2,the,0.32009053000001586
123,5-06,19,Female,Non-English,2,only,0.2873285450000367
124,5-06,19,Female,Non-English,2,reason,0.3006132969999271
125,5-06,19,Female,Non-English,2,for,0.26287225099986244
126,5-06,19,Female,Non-English,2,making,0.29975042700016274
127,5-06,19,Female,Non-English,2,a,0.30243059200029165
128,5-06,19,Female,Non-English,2,buzzing-noise,0.3219309040000553
129,5-06,19,Female,Non-English,2,that,0.2744102050000947
130,5-06,19,Female,Non-English,2,I,0.42502528500017434
131,5-06,19,Female,Non-English,2,know,0.29455077900001925
132,5-06,19,Female,Non-English,2,of,0.28325663299983717
133,5-06,19,Female,Non-English,2,is,0.2500708070001565
134,5-06,19,Female,Non-English,2,because,0.2741469100001268
135,5-06,19,Female,Non-English,2,you’re,0.2777346589996341
136,5-06,19,Female,Non-English,2,a,0.2729411710001841
137,5-06,19,Female,Non-English,2,bee.,0.26472249000016745
138,5-06,19,Female,Non-English,2,Then,0.2984667000000627
139,5-06,19,Female,Non-English,2,he,0.3553768649999256
140,5-06,19,Female,Non-English,2,thought,0.22139156399998683
141,5-06,19,Female,Non-English,2,another,0.294132824999906
142,5-06,19,Female,Non-English,2,long,0.25563251700032197
143,5-06,19,Female,Non-English,2,"time,",0.5104541529999551
144,5-06,19,Female,Non-English,2,and,0.3167969629998879
145,5-06,19,Female,Non-English,2,said:,0.5298475469999175
146,5-06,19,Female,Non-English,2,‘And,0.3074846780000371
147,5-06,19,Female,Non-English,2,the,0.3555043530000148
148,5-06,19,Female,Non-English,2,only,0.2616283329998623
149,5-06,19,Female,Non-English,2,reason,0.2746603900000082
150,5-06,19,Female,Non-English,2,for,0.3016230739999628
151,5-06,19,Female,Non-English,2,being,0.25903946100015673
152,5-06,19,Female,Non-English,2,a,0.2514399470001081
153,5-06,19,Female,Non-English,2,bee,0.2698251269998764
154,5-06,19,Female,Non-English,2,that,0.2906032820001201
155,5-06,19,Female,Non-English,2,I,0.40599451600019165
156,5-06,19,Female,Non-English,2,know,0.235539972999959
157,5-06,19,Female,Non-English,2,of,0.2623794999999518
158,5-06,19,Female,Non-English,2,is,0.24713335099977485
159,5-06,19,Female,Non-English,2,making,0.27340411700015466
160,5-06,19,Female,Non-English,2,juice.’,0.24892853300025308
161,5-06,19,Female,Non-English,2,And,0.29588632000013604
162,5-06,19,Female,Non-English,2,then,0.2657476949998454
163,5-06,19,Female,Non-English,2,he,0.2680174890001581
164,5-06,19,Female,Non-English,2,got,0.28471784199973627
165,5-06,19,Female,Non-English,2,"up,",0.3556337079999139
166,5-06,19,Female,Non-English,2,and,0.586725476999618
167,5-06,19,Female,Non-English,2,said:,0.39520530099980533
168,5-06,19,Female,Non-English,2,‘And,0.31527785700018285
169,5-06,19,Female,Non-English,2,the,0.3000943130000451
170,5-06,19,Female,Non-English,2,only,0.48763788799988106
171,5-06,19,Female,Non-English,2,reason,0.33371196999996755
172,5-06,19,Female,Non-English,2,for,0.2766503609996107
173,5-06,19,Female,Non-English,2,making,0.31666478600027403
174,5-06,19,Female,Non-English,2,honey,0.3103388790000281
175,5-06,19,Female,Non-English,2,is,0.5041231850000258
176,5-06,19,Female,Non-English,2,so,0.2767915190001986
177,5-06,19,Female,Non-English,2,as,0.3158990809997704
178,5-06,19,Female,Non-English,2,I,0.46912513899997066
179,5-06,19,Female,Non-English,2,can,0.9838332249996711
180,5-06,19,Female,Non-English,2,eat,0.6845621630000096
181,5-06,19,Female,Non-English,2,it.’,0.8244056120001915
182,5-06,19,Female,Non-English,2,So,0.7714363259997299
183,5-06,19,Female,Non-English,2,he,0.32038683500013576
184,5-06,19,Female,Non-English,2,began,0.352704561000337
185,5-06,19,Female,Non-English,2,to,0.2766289579999466
186,5-06,19,Female,Non-English,2,climb,0.289531506000003
187,5-06,19,Female,Non-English,2,the,0.34241800299969327
188,5-06,19,Female,Non-English,2,tree.,0.27804408400015745
