,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
118,2. S,22,Female,English,2,making,1.7082389319998583
119,2. S,22,Female,English,2,a,1.4080361329997686
120,2. S,22,Female,English,2,"buzzing-noise,",1.479919745999723
121,2. S,22,Female,English,2,and,1.3350550000000112
122,2. S,22,Female,English,2,the,1.6739294120002342
123,2. S,22,Female,English,2,only,1.8425209860001814
124,2. S,22,Female,English,2,reason,1.3439468500000658
125,2. S,22,Female,English,2,for,2.0856999599996016
126,2. S,22,Female,English,2,making,1.6015297379999538
127,2. S,22,Female,English,2,a,1.2853039030001128
128,2. S,22,Female,English,2,buzzing-noise,1.6615536619997329
129,2. S,22,Female,English,2,that,1.3825167600002715
130,2. S,22,Female,English,2,I,1.3647679709997647
131,2. S,22,Female,English,2,know,1.2526309390000279
132,2. S,22,Female,English,2,of,1.8373768510000446
133,2. S,22,Female,English,2,is,1.6966715369999292
134,2. S,22,Female,English,2,because,1.9194557169998916
135,2. S,22,Female,English,2,you’re,2.5336428390000947
136,2. S,22,Female,English,2,a,2.329418445000101
137,2. S,22,Female,English,2,bee.,2.176513976000024
138,2. S,22,Female,English,2,Then,1.3687035910002123
139,2. S,22,Female,English,2,he,1.1628944509998291
140,2. S,22,Female,English,2,thought,1.467236827999841
141,2. S,22,Female,English,2,another,1.9562755240003753
142,2. S,22,Female,English,2,long,1.362784654999814
143,2. S,22,Female,English,2,"time,",1.4003536949999216
144,2. S,22,Female,English,2,and,1.3301398280000285
145,2. S,22,Female,English,2,said:,1.372568436000165
146,2. S,22,Female,English,2,‘And,1.5860840029999963
147,2. S,22,Female,English,2,the,3.7809155089998967
148,2. S,22,Female,English,2,only,1.4151334790003602
149,2. S,22,Female,English,2,reason,1.665826597999967
150,2. S,22,Female,English,2,for,1.9478277289999824
151,2. S,22,Female,English,2,being,1.8658280079998804
152,2. S,22,Female,English,2,a,1.592415637999693
153,2. S,22,Female,English,2,bee,1.8056408239999655
154,2. S,22,Female,English,2,that,1.4705087580000509
155,2. S,22,Female,English,2,I,1.6426238359999843
156,2. S,22,Female,English,2,know,1.7411829229999967
157,2. S,22,Female,English,2,of,1.5149116920001688
158,2. S,22,Female,English,2,is,1.3552589330001865
159,2. S,22,Female,English,2,making,1.3434690199997021
160,2. S,22,Female,English,2,juice.’,2.339710164999815
161,2. S,22,Female,English,2,And,1.3643543020002653
162,2. S,22,Female,English,2,then,1.1842657390002387
163,2. S,22,Female,English,2,he,1.454378147999705
164,2. S,22,Female,English,2,got,1.2392321349998383
165,2. S,22,Female,English,2,"up,",1.2122700659997463
166,2. S,22,Female,English,2,and,1.4942659899998034
167,2. S,22,Female,English,2,said:,1.3489930210002967
168,2. S,22,Female,English,2,‘And,1.4936551989999316
169,2. S,22,Female,English,2,the,1.165731095999945
170,2. S,22,Female,English,2,only,1.0958654649998607
171,2. S,22,Female,English,2,reason,1.6180058189997908
172,2. S,22,Female,English,2,for,1.3952653199999077
173,2. S,22,Female,English,2,making,1.768550285999936
174,2. S,22,Female,English,2,honey,2.0355798639998284
175,2. S,22,Female,English,2,is,1.9355857079999623
176,2. S,22,Female,English,2,so,1.9732721260002108
177,2. S,22,Female,English,2,as,1.5798305549997167
