,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
106,5-03,53,Female,Non-English,2,buzzing,0.2976963319999868
107,5-03,53,Female,Non-English,2,and,0.3140975410001374
108,5-03,53,Female,Non-English,2,"buzzing,",0.28170444400007
109,5-03,53,Female,Non-English,2,without,0.3038653169999179
110,5-03,53,Female,Non-English,2,its,0.3436088020000625
111,5-03,53,Female,Non-English,2,meaning,0.3238463299999239
112,5-03,53,Female,Non-English,2,something.,0.34173627500013026
113,5-03,53,Female,Non-English,2,If,0.3300798059999579
114,5-03,53,Female,Non-English,2,there’s,0.34153517799995825
115,5-03,53,Female,Non-English,2,a,0.30545985899993866
116,5-03,53,Female,Non-English,2,"buzzing-noise,",0.32584002999988115
117,5-03,53,Female,Non-English,2,somebody’s,0.29314471699990463
118,5-03,53,Female,Non-English,2,making,0.28263012100001106
119,5-03,53,Female,Non-English,2,a,0.3085430339999675
120,5-03,53,Female,Non-English,2,"buzzing-noise,",0.29889409099996556
121,5-03,53,Female,Non-English,2,and,0.28430800599994654
122,5-03,53,Female,Non-English,2,the,0.27736523800012947
123,5-03,53,Female,Non-English,2,only,0.24804290199995194
124,5-03,53,Female,Non-English,2,reason,0.487489437000022
125,5-03,53,Female,Non-English,2,for,0.2926683040000171
126,5-03,53,Female,Non-English,2,making,0.301723549999906
127,5-03,53,Female,Non-English,2,a,0.2956662409999353
128,5-03,53,Female,Non-English,2,buzzing-noise,0.29414664599994467
129,5-03,53,Female,Non-English,2,that,0.2520882650001113
130,5-03,53,Female,Non-English,2,I,0.2638549339999372
131,5-03,53,Female,Non-English,2,know,0.3518151169998873
132,5-03,53,Female,Non-English,2,of,0.3175557839999783
133,5-03,53,Female,Non-English,2,is,0.3224956530000327
134,5-03,53,Female,Non-English,2,because,0.28352178899990577
135,5-03,53,Female,Non-English,2,you’re,0.30097598099996503
136,5-03,53,Female,Non-English,2,a,0.32726158300010866
137,5-03,53,Female,Non-English,2,bee.,0.31387128200003644
138,5-03,53,Female,Non-English,2,Then,0.3177435960001276
139,5-03,53,Female,Non-English,2,he,0.3447952760000135
140,5-03,53,Female,Non-English,2,thought,0.3326004400000784
141,5-03,53,Female,Non-English,2,another,0.3107167619998563
142,5-03,53,Female,Non-English,2,long,0.26948728800016397
143,5-03,53,Female,Non-English,2,"time,",0.2967277479999666
144,5-03,53,Female,Non-English,2,and,0.2965136129998882
145,5-03,53,Female,Non-English,2,said:,0.29065835500000503
146,5-03,53,Female,Non-English,2,‘And,0.295215589999998
147,5-03,53,Female,Non-English,2,the,0.28998990099989896
148,5-03,53,Female,Non-English,2,only,0.2607203559998652
149,5-03,53,Female,Non-English,2,reason,0.331513029000007
150,5-03,53,Female,Non-English,2,for,0.2970315079999182
151,5-03,53,Female,Non-English,2,being,0.29872674099988217
152,5-03,53,Female,Non-English,2,a,0.27443003500002305
153,5-03,53,Female,Non-English,2,bee,0.27887973500014596
154,5-03,53,Female,Non-English,2,that,0.2707978199998706
155,5-03,53,Female,Non-English,2,I,0.30588244800014763
156,5-03,53,Female,Non-English,2,know,0.2869301789999099
157,5-03,53,Female,Non-English,2,of,0.3171318730001076
158,5-03,53,Female,Non-English,2,is,0.28816870199989353
159,5-03,53,Female,Non-English,2,making,0.2977982669999619
