,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
109,Lina,22,Female,Non English,2,without,0.3973196470178664
110,Lina,22,Female,Non English,2,its,0.7318414060282521
111,Lina,22,Female,Non English,2,meaning,0.407300811028108
112,Lina,22,Female,Non English,2,something.,0.3550807890133001
113,Lina,22,Female,Non English,2,If,0.4502905160188675
114,Lina,22,Female,Non English,2,there’s,0.4024756620055996
115,Lina,22,Female,Non English,2,a,0.415882176021114
116,Lina,22,Female,Non English,2,"buzzing-noise,",0.48005868500331417
117,Lina,22,Female,Non English,2,somebody’s,0.40700493002077565
118,Lina,22,Female,Non English,2,making,0.3742369040264748
119,Lina,22,Female,Non English,2,a,0.385323881986551
120,Lina,22,Female,Non English,2,"buzzing-noise,",0.3759986559743993
121,Lina,22,Female,Non English,2,and,0.4102503120084293
122,Lina,22,Female,Non English,2,the,0.42449204705189914
123,Lina,22,Female,Non English,2,only,0.907619561010506
124,Lina,22,Female,Non English,2,reason,0.3570187969598919
125,Lina,22,Female,Non English,2,for,0.4025274940067902
126,Lina,22,Female,Non English,2,making,0.3794358599698171
127,Lina,22,Female,Non English,2,a,0.35722962097497657
128,Lina,22,Female,Non English,2,buzzing-noise,0.4153569889604114
129,Lina,22,Female,Non English,2,that,0.3611576150287874
130,Lina,22,Female,Non English,2,I,0.3947092810412869
131,Lina,22,Female,Non English,2,know,0.6743785929866135
132,Lina,22,Female,Non English,2,of,0.3687949940213002
133,Lina,22,Female,Non English,2,is,0.31736509496113285
134,Lina,22,Female,Non English,2,because,0.33656336000422016
135,Lina,22,Female,Non English,2,you’re,0.3561109169968404
136,Lina,22,Female,Non English,2,a,0.3223236000048928
137,Lina,22,Female,Non English,2,bee.,0.30558174598263577
138,Lina,22,Female,Non English,2,Then,0.43744787701871246
139,Lina,22,Female,Non English,2,he,0.40848046698374674
140,Lina,22,Female,Non English,2,thought,0.41720143205020577
141,Lina,22,Female,Non English,2,another,0.3705025850213133
142,Lina,22,Female,Non English,2,long,0.35455329495016485
143,Lina,22,Female,Non English,2,"time,",0.33527885802323
144,Lina,22,Female,Non English,2,and,0.350313114002347
145,Lina,22,Female,Non English,2,said:,0.2957450850517489
146,Lina,22,Female,Non English,2,‘And,0.35497595998458564
147,Lina,22,Female,Non English,2,the,0.35471388697624207
148,Lina,22,Female,Non English,2,only,0.3842124799848534
149,Lina,22,Female,Non English,2,reason,0.34052254300331697
150,Lina,22,Female,Non English,2,for,0.3029169290093705
151,Lina,22,Female,Non English,2,being,0.32258413697127253
152,Lina,22,Female,Non English,2,a,0.30888658604817465
153,Lina,22,Female,Non English,2,bee,0.3034954959875904
154,Lina,22,Female,Non English,2,that,0.3077882469515316
155,Lina,22,Female,Non English,2,I,0.30575503600994125
156,Lina,22,Female,Non English,2,know,0.3315900879679248
157,Lina,22,Female,Non English,2,of,0.31263347598724067
158,Lina,22,Female,Non English,2,is,0.29947289102710783
159,Lina,22,Female,Non English,2,making,0.3110665210406296
160,Lina,22,Female,Non English,2,juice.,0.2945283059962094
161,Lina,22,Female,Non English,2,’And,1.5765898220124654
162,Lina,22,Female,Non English,2,then,0.551474052015692
163,Lina,22,Female,Non English,2,he,0.39793219295097515
164,Lina,22,Female,Non English,2,got,0.35102431604173034
165,Lina,22,Female,Non English,2,"up,",0.35667900496628135
166,Lina,22,Female,Non English,2,and,0.33188451500609517
167,Lina,22,Female,Non English,2,said:,0.36543091700877994
168,Lina,22,Female,Non English,2,‘And,0.3487934989971109
169,Lina,22,Female,Non English,2,the,0.3583535840152763
170,Lina,22,Female,Non English,2,only,0.3041066149598919
171,Lina,22,Female,Non English,2,reason,0.32720284204697236
172,Lina,22,Female,Non English,2,for,0.3225344879901968
173,Lina,22,Female,Non English,2,making,0.3194817709736526
174,Lina,22,Female,Non English,2,honey,0.3411824490176514
175,Lina,22,Female,Non English,2,is,0.4586179159814492
176,Lina,22,Female,Non English,2,so,0.33794326102361083
