,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
0,5-07,17,Male,Non-English,2,Once,0.5349287899998671
1,5-07,17,Male,Non-English,2,upon,0.41919281800073804
2,5-07,17,Male,Non-English,2,a,0.4996598739999172
3,5-07,17,Male,Non-English,2,"time,",0.4194826329994612
4,5-07,17,Male,Non-English,2,a,0.6038641459999781
5,5-07,17,Male,Non-English,2,very,0.4016386670000429
6,5-07,17,Male,Non-English,2,long,0.38814299600016966
7,5-07,17,Male,Non-English,2,time,0.455607661000613
8,5-07,17,Male,Non-English,2,ago,0.4636919399999897
9,5-07,17,Male,Non-English,2,"now,",0.42364808399997855
10,5-07,17,Male,Non-English,2,about,0.9143879840003137
11,5-07,17,Male,Non-English,2,last,0.8173109379995367
12,5-07,17,Male,Non-English,2,"Friday,",0.4680324360006125
13,5-07,17,Male,Non-English,2,Winnie-the-Pooh,0.6731007090002095
14,5-07,17,Male,Non-English,2,lived,0.47274658599963004
15,5-07,17,Male,Non-English,2,in,0.5365834799995355
16,5-07,17,Male,Non-English,2,a,0.47672400800001924
17,5-07,17,Male,Non-English,2,forest,0.4042167529996732
18,5-07,17,Male,Non-English,2,all,0.4928991489996406
19,5-07,17,Male,Non-English,2,by,0.40714679600023373
20,5-07,17,Male,Non-English,2,himself,0.44216856000002736
21,5-07,17,Male,Non-English,2,under,0.5249043280000478
22,5-07,17,Male,Non-English,2,the,0.5034348859999227
23,5-07,17,Male,Non-English,2,name,0.5096923150003931
24,5-07,17,Male,Non-English,2,of,0.4135287890003383
25,5-07,17,Male,Non-English,2,Sanders.,0.8781910950001475
26,5-07,17,Male,Non-English,2,One,0.7020893210001304
27,5-07,17,Male,Non-English,2,day,0.5249272500004736
28,5-07,17,Male,Non-English,2,when,0.3834947960003774
29,5-07,17,Male,Non-English,2,he,0.45271073499952763
30,5-07,17,Male,Non-English,2,was,0.4153852890003691
31,5-07,17,Male,Non-English,2,out,0.46825627199996234
32,5-07,17,Male,Non-English,2,"walking,",0.4341566619996229
33,5-07,17,Male,Non-English,2,he,0.3972678090003683
34,5-07,17,Male,Non-English,2,came,0.47963306000019656
35,5-07,17,Male,Non-English,2,to,0.48099555899989355
36,5-07,17,Male,Non-English,2,an,0.5131729989998348
37,5-07,17,Male,Non-English,2,open,0.4957091260002926
38,5-07,17,Male,Non-English,2,place,0.4105683939997107
39,5-07,17,Male,Non-English,2,in,0.6294639890002145
40,5-07,17,Male,Non-English,2,the,0.4448357669998586
41,5-07,17,Male,Non-English,2,middle,0.44508881099955033
42,5-07,17,Male,Non-English,2,of,0.4672148139998171
43,5-07,17,Male,Non-English,2,the,0.44644112500009214
44,5-07,17,Male,Non-English,2,"forest,",0.4650607109997509
45,5-07,17,Male,Non-English,2,and,0.4964388650005276
46,5-07,17,Male,Non-English,2,in,0.5479795360006392
47,5-07,17,Male,Non-English,2,the,0.4658781509997425
48,5-07,17,Male,Non-English,2,middle,0.5520543009997709
49,5-07,17,Male,Non-English,2,of,0.5536935899999662
50,5-07,17,Male,Non-English,2,this,0.4365704090005238
51,5-07,17,Male,Non-English,2,place,0.5146614519999275
52,5-07,17,Male,Non-English,2,was,0.46165292499972566
53,5-07,17,Male,Non-English,2,a,0.40217435700014903
54,5-07,17,Male,Non-English,2,large,0.47444027100027597
55,5-07,17,Male,Non-English,2,"oak-tree,",0.44541484199999104
56,5-07,17,Male,Non-English,2,"and,",0.45833220100030303
57,5-07,17,Male,Non-English,2,from,0.922818262999499
58,5-07,17,Male,Non-English,2,the,0.7042001850004453
59,5-07,17,Male,Non-English,2,top,0.4824949720004952
60,5-07,17,Male,Non-English,2,of,0.5041715500001374
61,5-07,17,Male,Non-English,2,the,0.5237340900002891
62,5-07,17,Male,Non-English,2,"tree,",0.494635219999509
63,5-07,17,Male,Non-English,2,there,0.4583114779998141
64,5-07,17,Male,Non-English,2,came,0.4580528039996352
65,5-07,17,Male,Non-English,2,a,0.4777436479998869
66,5-07,17,Male,Non-English,2,loud,0.47453518100064684
67,5-07,17,Male,Non-English,2,buzzing-noise.,0.6595222969999668
68,5-07,17,Male,Non-English,2,Winnie-the-Pooh,0.810849204999613
69,5-07,17,Male,Non-English,2,sat,0.5723129810003229
70,5-07,17,Male,Non-English,2,down,0.5881569479997779
71,5-07,17,Male,Non-English,2,at,0.40044360699994286
72,5-07,17,Male,Non-English,2,the,0.4675335219999397
73,5-07,17,Male,Non-English,2,foot,0.37503961699985666
74,5-07,17,Male,Non-English,2,of,0.4450600279997161
75,5-07,17,Male,Non-English,2,the,0.3738551289998213
76,5-07,17,Male,Non-English,2,"tree,",0.41678126099941437
77,5-07,17,Male,Non-English,2,put,0.4010345570004574
78,5-07,17,Male,Non-English,2,his,0.3903825150000557
79,5-07,17,Male,Non-English,2,head,0.3833685850004258
80,5-07,17,Male,Non-English,2,between,0.4119335059995137
81,5-07,17,Male,Non-English,2,his,0.6470270780000646
82,5-07,17,Male,Non-English,2,"paws,",0.677906148999682
83,5-07,17,Male,Non-English,2,and,0.39970186699974875
84,5-07,17,Male,Non-English,2,began,0.37410394699963945
85,5-07,17,Male,Non-English,2,to,0.3999801629997819
86,5-07,17,Male,Non-English,2,think.,0.44101263499942434
87,5-07,17,Male,Non-English,2,First,0.36814940299973387
88,5-07,17,Male,Non-English,2,of,0.41828046099999483
89,5-07,17,Male,Non-English,2,all,0.3675403130000632
90,5-07,17,Male,Non-English,2,he,0.441743394999321
91,5-07,17,Male,Non-English,2,said,0.4654620490000525
92,5-07,17,Male,Non-English,2,to,0.4763265120000142
93,5-07,17,Male,Non-English,2,himself:,0.4557990670000436
94,5-07,17,Male,Non-English,2,That,0.49591350900027464
95,5-07,17,Male,Non-English,2,buzzing-noise,0.5573494749996826
96,5-07,17,Male,Non-English,2,means,0.5735233360001075
