,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
113,orange,24,Female,Non English,2,If,0.4937149499892257
114,orange,24,Female,Non English,2,there’s,0.4287492570001632
115,orange,24,Female,Non English,2,a,0.4632512289681472
116,orange,24,Female,Non English,2,"buzzing-noise,",0.4347748450236395
117,orange,24,Female,Non English,2,somebody’s,0.44321117299841717
118,orange,24,Female,Non English,2,making,0.4757233379641548
119,orange,24,Female,Non English,2,a,0.42977737297769636
120,orange,24,Female,Non English,2,"buzzing-noise,",0.47190152399707586
121,orange,24,Female,Non English,2,and,0.37390389502979815
122,orange,24,Female,Non English,2,the,0.24372300499817356
123,orange,24,Female,Non English,2,only,0.463770548987668
124,orange,24,Female,Non English,2,reason,0.4731255350052379
125,orange,24,Female,Non English,2,for,0.40526670700637624
126,orange,24,Female,Non English,2,making,0.42486304900376126
127,orange,24,Female,Non English,2,a,0.48509313201066107
128,orange,24,Female,Non English,2,buzzing-noise,0.4534474069951102
129,orange,24,Female,Non English,2,that,0.4080032749916427
130,orange,24,Female,Non English,2,I,0.34166587999789044
131,orange,24,Female,Non English,2,know,0.30878911598119885
132,orange,24,Female,Non English,2,of,0.3353442340157926
133,orange,24,Female,Non English,2,is,0.29287210101028904
134,orange,24,Female,Non English,2,because,0.31556932703824714
135,orange,24,Female,Non English,2,you’re,0.48961616499582306
136,orange,24,Female,Non English,2,a,0.342609116982203
137,orange,24,Female,Non English,2,bee.,0.4065732040326111
138,orange,24,Female,Non English,2,Then,0.29249135399004444
139,orange,24,Female,Non English,2,he,0.2395194909768179
140,orange,24,Female,Non English,2,thought,0.19986631901701912
141,orange,24,Female,Non English,2,another,0.30063849297584966
142,orange,24,Female,Non English,2,long,0.3169520510127768
143,orange,24,Female,Non English,2,"time,",0.29109068401157856
144,orange,24,Female,Non English,2,and,0.2725062220124528
145,orange,24,Female,Non English,2,said:,0.2663995749899186
146,orange,24,Female,Non English,2,‘And,0.37689488497562706
147,orange,24,Female,Non English,2,the,0.25704270298592746
148,orange,24,Female,Non English,2,only,0.2756774009903893
149,orange,24,Female,Non English,2,reason,0.3331811120151542
150,orange,24,Female,Non English,2,for,0.34491260297363624
151,orange,24,Female,Non English,2,being,0.4222281309776008
152,orange,24,Female,Non English,2,a,0.320794316008687
153,orange,24,Female,Non English,2,bee,0.3374992949538864
154,orange,24,Female,Non English,2,that,0.3740847109584138
155,orange,24,Female,Non English,2,I,0.30409601697465405
156,orange,24,Female,Non English,2,know,0.31493323197355494
157,orange,24,Female,Non English,2,of,0.7586751049966551
