,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
0,22,22,Female,English,2,Once,0.1409295279881917
1,22,22,Female,English,2,upon,0.12746033602161333
2,22,22,Female,English,2,a,0.13221757399151102
3,22,22,Female,English,2,"time,",0.12517227296484634
4,22,22,Female,English,2,a,0.12145477597368881
5,22,22,Female,English,2,very,0.12092384503921494
6,22,22,Female,English,2,long,0.1450532260350883
7,22,22,Female,English,2,time,0.14847947499947622
8,22,22,Female,English,2,ago,0.11583275301381946
9,22,22,Female,English,2,"now,",0.12644368299515918
10,22,22,Female,English,2,about,0.12607694999314845
11,22,22,Female,English,2,last,0.12104802904650569
12,22,22,Female,English,2,"Friday,",0.1395016559981741
13,22,22,Female,English,2,Winnie-the-Pooh,0.13634488201932982
14,22,22,Female,English,2,lived,0.14144069101894274
15,22,22,Female,English,2,in,0.1291742599569261
16,22,22,Female,English,2,a,0.15214471402578056
17,22,22,Female,English,2,forest,0.14269229397177696
18,22,22,Female,English,2,all,0.1582913330057636
19,22,22,Female,English,2,by,0.12617526995018125
20,22,22,Female,English,2,himself,0.14453610201599076
21,22,22,Female,English,2,under,0.14222492097178474
22,22,22,Female,English,2,the,0.1439247289672494
23,22,22,Female,English,2,name,0.1507243609521538
24,22,22,Female,English,2,of,0.13407417200505733
25,22,22,Female,English,2,Sanders.,0.15227312198840082
26,22,22,Female,English,2,One,0.16585705301258713
27,22,22,Female,English,2,day,0.16055515001062304
28,22,22,Female,English,2,when,0.14841392397647724
29,22,22,Female,English,2,he,0.1545897389878519
30,22,22,Female,English,2,was,0.15137177397264168
31,22,22,Female,English,2,out,0.16537274600705132
32,22,22,Female,English,2,"walking,",0.16773933998774737
33,22,22,Female,English,2,he,0.15627854503691196
34,22,22,Female,English,2,came,0.14821074501378462
35,22,22,Female,English,2,to,0.1620535070542246
36,22,22,Female,English,2,an,0.1663999399752356
37,22,22,Female,English,2,open,0.16187378502218053
38,22,22,Female,English,2,place,0.1433330059517175
39,22,22,Female,English,2,in,0.15834811399690807
40,22,22,Female,English,2,the,0.14571117900777608
41,22,22,Female,English,2,middle,0.15743588999612257
42,22,22,Female,English,2,of,0.1518412010045722
43,22,22,Female,English,2,the,0.1445639459998347
44,22,22,Female,English,2,"forest,",0.16541250300360844
45,22,22,Female,English,2,and,0.16796795994741842
46,22,22,Female,English,2,in,0.16298201802419499
47,22,22,Female,English,2,the,0.13968687900342047
48,22,22,Female,English,2,middle,0.1574905120069161
49,22,22,Female,English,2,of,0.33168603701051325
50,22,22,Female,English,2,this,0.175113246019464
51,22,22,Female,English,2,place,0.1402347690309398
52,22,22,Female,English,2,was,0.15065236599184573
53,22,22,Female,English,2,a,0.15081747499061748
54,22,22,Female,English,2,large,0.14427157200407237
55,22,22,Female,English,2,"oak-tree,",0.14285495603689924
56,22,22,Female,English,2,"and,",0.1355729239876382
57,22,22,Female,English,2,from,0.17213024705415592
58,22,22,Female,English,2,the,0.17466587398666888
59,22,22,Female,English,2,top,0.1570370180415921
60,22,22,Female,English,2,of,0.1400657769991085
61,22,22,Female,English,2,the,0.14808517100755125
62,22,22,Female,English,2,"tree,",0.1752021979773417
63,22,22,Female,English,2,there,0.14747121697291732
64,22,22,Female,English,2,came,0.1815285729826428
65,22,22,Female,English,2,a,0.17998208501376212
66,22,22,Female,English,2,loud,0.15163104800740257
67,22,22,Female,English,2,buzzing-noise.,0.177244130987674
68,22,22,Female,English,2,Winnie-the-Pooh,0.16565019701374695
69,22,22,Female,English,2,sat,0.16019641800085083
70,22,22,Female,English,2,down,0.16227913199691102
71,22,22,Female,English,2,at,0.16964171698782593
72,22,22,Female,English,2,the,0.18076608702540398
73,22,22,Female,English,2,foot,0.17883728799642995
74,22,22,Female,English,2,of,0.1733537269756198
75,22,22,Female,English,2,the,0.16175084799760953
76,22,22,Female,English,2,"tree,",0.16129042801912874
77,22,22,Female,English,2,put,0.1801903189625591
78,22,22,Female,English,2,his,0.17682692600646988
79,22,22,Female,English,2,head,0.16065909701865166
80,22,22,Female,English,2,between,0.185110755963251
81,22,22,Female,English,2,his,0.17738025600556284
82,22,22,Female,English,2,"paws,",0.17866511904867366
83,22,22,Female,English,2,and,0.162772968003992
84,22,22,Female,English,2,began,0.1716080000041984
85,22,22,Female,English,2,to,0.15336828801082447
86,22,22,Female,English,2,think.,0.20152089098701254
87,22,22,Female,English,2,First,0.1883371669682674
88,22,22,Female,English,2,of,0.1618582319933921
89,22,22,Female,English,2,all,0.17073981801513582
90,22,22,Female,English,2,he,0.1761629749671556
91,22,22,Female,English,2,said,0.1661545759998262
92,22,22,Female,English,2,to,0.17846411099890247
93,22,22,Female,English,2,himself:,0.170325851009693
94,22,22,Female,English,2,That,0.17248222598573193
95,22,22,Female,English,2,buzzing-noise,0.16587168298428878
96,22,22,Female,English,2,means,0.15259601298021153
97,22,22,Female,English,2,something.,0.17038082098588347
98,22,22,Female,English,2,You,0.16606468800455332
99,22,22,Female,English,2,don’t,0.14769800403155386
100,22,22,Female,English,2,get,0.1586186210042797
101,22,22,Female,English,2,a,0.15909519197884947
102,22,22,Female,English,2,buzzing-noise,0.1818906490225345
103,22,22,Female,English,2,like,0.16811255103675649
104,22,22,Female,English,2,"that,",0.17340653203427792
105,22,22,Female,English,2,just,0.150971409981139
106,22,22,Female,English,2,buzzing,0.16365347802639008
107,22,22,Female,English,2,and,0.13691576500423253
108,22,22,Female,English,2,"buzzing,",0.1366725870175287
109,22,22,Female,English,2,without,0.14522328099701554
110,22,22,Female,English,2,its,0.13359217497054487
111,22,22,Female,English,2,meaning,0.14976139197824523
112,22,22,Female,English,2,something.,0.15073021699208766
113,22,22,Female,English,2,If,0.15245759300887585
114,22,22,Female,English,2,there’s,0.1550732820178382
115,22,22,Female,English,2,a,0.1759270050097257
116,22,22,Female,English,2,"buzzing-noise,",0.5398351979674771
117,22,22,Female,English,2,somebody’s,0.1548827060032636
118,22,22,Female,English,2,making,0.21085231797769666
119,22,22,Female,English,2,a,0.2838944769464433
120,22,22,Female,English,2,"buzzing-noise,",0.260561371978838
121,22,22,Female,English,2,and,0.17826876399340108
122,22,22,Female,English,2,the,0.1869250820018351
123,22,22,Female,English,2,only,0.2917918490129523
124,22,22,Female,English,2,reason,0.21432504698168486
125,22,22,Female,English,2,for,0.22388196899555624
126,22,22,Female,English,2,making,0.2008122670231387
127,22,22,Female,English,2,a,0.21345745300641283
128,22,22,Female,English,2,buzzing-noise,0.23961029900237918
129,22,22,Female,English,2,that,0.1945753520121798
130,22,22,Female,English,2,I,0.18847927398746833
131,22,22,Female,English,2,know,0.2083755430066958
132,22,22,Female,English,2,of,0.18774275900796056
133,22,22,Female,English,2,is,0.18989437399432063
134,22,22,Female,English,2,because,0.19508826499804854
135,22,22,Female,English,2,you’re,0.19785537000279874
136,22,22,Female,English,2,a,0.2106195850064978
137,22,22,Female,English,2,bee.,0.1849773220019415
138,22,22,Female,English,2,Then,0.16887715400662273
139,22,22,Female,English,2,he,0.20969218900427222
140,22,22,Female,English,2,thought,0.1799211259931326
141,22,22,Female,English,2,another,0.16334461804945022
142,22,22,Female,English,2,long,0.15652610000688583
143,22,22,Female,English,2,"time,",0.14931142900604755
144,22,22,Female,English,2,and,0.15403898700606078
145,22,22,Female,English,2,said:,0.14364457002375275
146,22,22,Female,English,2,‘And,0.13287298195064068
147,22,22,Female,English,2,the,0.33080798300215974
148,22,22,Female,English,2,only,0.1596157940221019
149,22,22,Female,English,2,reason,0.15503389696823433
150,22,22,Female,English,2,for,0.16479754098691046
151,22,22,Female,English,2,being,0.14157716202316806
152,22,22,Female,English,2,a,0.1395822429913096
153,22,22,Female,English,2,bee,0.18874539801618084
154,22,22,Female,English,2,that,0.14973431499674916
155,22,22,Female,English,2,I,0.1500720510375686
156,22,22,Female,English,2,know,0.15006512799300253
157,22,22,Female,English,2,of,0.159889813978225
158,22,22,Female,English,2,is,0.18415376299526542
159,22,22,Female,English,2,making,0.16698455001460388
160,22,22,Female,English,2,juice.,0.1455352870398201
161,22,22,Female,English,2,’And,0.14510656101629138
162,22,22,Female,English,2,then,0.17562831501709297
163,22,22,Female,English,2,he,0.13483803102280945
164,22,22,Female,English,2,got,0.1596717669744976
165,22,22,Female,English,2,"up,",0.1416656479705125
166,22,22,Female,English,2,and,0.16151925700251013
167,22,22,Female,English,2,said:,0.16344153898535296
168,22,22,Female,English,2,‘And,0.16388890298549086
169,22,22,Female,English,2,the,0.14477836497826502
170,22,22,Female,English,2,only,0.14608114602742717
171,22,22,Female,English,2,reason,0.17367118201218545
172,22,22,Female,English,2,for,0.1517375140101649
173,22,22,Female,English,2,making,0.1593110429821536
174,22,22,Female,English,2,honey,0.16751142998691648
175,22,22,Female,English,2,is,0.17330056900391355
176,22,22,Female,English,2,so,0.1590149940457195
177,22,22,Female,English,2,as,0.16865550802322105
178,22,22,Female,English,2,I,0.18495184398489073
179,22,22,Female,English,2,can,0.20232540502911434
180,22,22,Female,English,2,eat,0.41392775997519493
181,22,22,Female,English,2,it.’,0.20523474202491343
182,22,22,Female,English,2,So,0.24269496102351695
183,22,22,Female,English,2,he,0.2618821899523027
184,22,22,Female,English,2,began,0.16147730202646926
185,22,22,Female,English,2,to,0.17284602695144713
186,22,22,Female,English,2,climb,0.15937876899261028
187,22,22,Female,English,2,the,0.15945408295374364
188,22,22,Female,English,2,tree.,0.15123948804102838
